group	Accession	Source Database	Name	Tax ID	Genus	Species	Other	Length
PhoU	A0A2E1NX05	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026722	Cellvibrionales	bacterium	NA	239
PhoU	A0A2E1Q6J9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026715	Pseudobdellovibrionaceae	bacterium	NA	227
PhoU	A0A2E1XHK6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1979207	Parvularcula	sp.	NA	243
PhoU	A0A2E2JAX4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024852	Polycyclovorans	sp.	NA	235
PhoU	A0A2E2K8I8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024860	Spongiibacter	sp.	NA	242
PhoU	A0A2E2UQB6	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026798	Trueperaceae	bacterium	NA	218
PhoU	A0A2E2W1H5	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024853	Porticoccus	sp.	NA	229
PhoU	A0A2E3BB46	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024846	Oleispira	sp.	NA	245
PhoU	A0A2E4HW37	unreviewed	Phosphotyrosine protein phosphatase I domain-containing protein	1978231	Acidobacteriota	bacterium	NA	363
PhoU	A0A2E4QVX2	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024835	Hirschia	sp.	NA	234
PhoU	A0A2E5FIG0	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026791	Bryobacterales	bacterium	NA	229
PhoU	A0A2E6P1X9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024893	Acidiferrobacteraceae	bacterium	NA	240
PhoU	A0A2E6UQH0	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026767	Nitrosomonadaceae	bacterium	NA	236
PhoU	A0A2E7UFZ4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2024827	Citromicrobium	sp.	NA	225
PhoU	A0A2E8DVS1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026781	Poribacteria	bacterium	NA	250
PhoU	A0A2E9BRE1	unreviewed	PhoU domain-containing protein	1871043	Variovorax	sp.	NA	257
PhoU	A0A2E9DXB5	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026728	Crocinitomicaceae	bacterium	NA	228
PhoU	A0A2G1MBQ1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1125964	Limimaricola	cinnabarinus	NA	234
PhoU	A0A2G1QJ47	unreviewed	Phosphate-specific transport system accessory protein PhoU	1982044	Zhengella	mangrovi	NA	237
PhoU	A0A2G2B9E7	unreviewed	Phosphate-specific transport system accessory protein PhoU	2030815	Marinosulfonomonas	sp.	NA	232
PhoU	A0A2G2GED9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2030823	Robiginitomaculum	sp.	NA	249
PhoU	A0A2G2H168	unreviewed	Phosphate-specific transport system accessory protein PhoU	1872427	Alcanivorax	sp.	NA	237
PhoU	A0A2G2MLZ6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1872455	Alkaliphilus	sp.	NA	216
PhoU	A0A2G4JAR5	unreviewed	PhoU domain-containing protein	2021368	Alcaligenaceae	bacterium	NA	267
PhoU	A0A2G4YTU2	unreviewed	Phosphate-specific transport system accessory protein PhoU	2043170	Paremcibacter	congregatus	NA	235
PhoU	A0A2G6BN06	unreviewed	PhoU domain-containing protein	2030808	Cloacimonadota	bacterium	NA	231
PhoU	A0A2G6KGB1	unreviewed	Phosphate-specific transport system accessory protein PhoU	467094	Ilumatobacter	coccineus	NA	242
PhoU	A0A2G8PDP9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1353262	Synechococcus	sp.	60AY4M2	213
PhoU	A0A2H3NKD4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1469170	Longimonas	halophila	NA	239
PhoU	A0A2H5V6I4	unreviewed	PhoU domain-containing protein	2035439	archaeon	HR03	NA	210
PhoU	A0A2H6BC91	unreviewed	PhoU domain-containing protein	1437817	Methylopila	sp.	Yamaguchi	239
PhoU	A0A2I0F4K1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2058327	Moritella	sp.	Urea-trap-13	235
PhoU	A0A2I0N9X4	unreviewed	PhoU domain-containing protein	2013852	Thermoplasmata	archaeon	HGW-Thermoplasmata-1	228
PhoU	A0A2I0QSE4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2018042	Halalkalibacillus	sediminis	NA	218
PhoU	A0A2I1IN16	unreviewed	Phosphate-specific transport system accessory protein PhoU	33007	Winkia	neuii	NA	224
PhoU	A0A2I1K4D9	unreviewed	Phosphate-specific transport system accessory protein PhoU	137730	Falseniella	ignava	NA	221
PhoU	A0A2I6SAR5	unreviewed	Phosphate-specific transport system accessory protein PhoU	2067960	Pseudazoarcus	pumilus	NA	234
PhoU	A0A2I8VPI4	unreviewed	Phosphate-specific transport system accessory protein PhoU	755307	Salinigranum	rubrum	NA	224
PhoU	A0A2J6I990	unreviewed	PhoU domain-containing protein	2053303	Marinilabiliales	bacterium	NA	231
PhoU	A0A2J6WE44	unreviewed	Phosphate-specific transport system accessory protein PhoU	693075	Caldisericum	exile	NA	222
PhoU	A0A2J6WP38	unreviewed	Phosphate-specific transport system accessory protein PhoU	477976	Calditerrivibrio	nitroreducens	NA	226
PhoU	A0A2J6WUJ4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2060325	Aciduliprofundum	sp.	NA	215
PhoU	A0A2J6X0N3	unreviewed	Phosphate-specific transport system accessory protein PhoU	2053621	Sulfurihydrogenibium	sp.	NA	222
PhoU	A0A2J6XV12	unreviewed	Phosphate-specific transport system accessory protein PhoU	2010949	Dictyoglomus	sp.	NZ13-RE01	226
PhoU	A0A2K1NQN5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1434328	Petrotoga	sp.	9PWA.NaAc.5.4	224
PhoU	A0A2K2V5U9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2056631	Thermoproteota	archaeon	NA	208
PhoU	A0A2K8KRM6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1336806	Reinekea	forsetii	NA	239
PhoU	A0A2K8NR33	unreviewed	Phosphate transport system regulator PhoU	74700	Entomoplasma	freundtii	NA	226
PhoU	A0A2K8NWU0	unreviewed	PhoU domain-containing protein	214888	Williamsoniiplasma	luminosum	NA	230
PhoU	A0A2K8WMZ8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2054282	Cyanobacterium	sp.	HL-69	229
PhoU	A0A2K9LEC0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1898103	Rhodocyclaceae	bacterium	NA	241
PhoU	A0A2L0PL17	unreviewed	Phosphate-specific transport system accessory protein PhoU	96942	Vitreoscilla	sp.	(strain C1)	236
PhoU	A0A2L1CCN2	unreviewed	Phosphate-specific transport system accessory protein PhoU	39152	Methanococcus	maripaludis	NA	233
PhoU	A0A2L2BSJ6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1159327	Pontimonas	salivibrio	NA	218
PhoU	A0A2L2X915	unreviewed	Phosphate-specific transport system accessory protein PhoU	1898651	Desulfocucumis	palustris	NA	218
PhoU	A0A2M6YWE2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1974045	Ignavibacteriales	bacterium	CG07_land_8_20_14_0_80_59_12	236
PhoU	A0A2M7FTG8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1973953	Comamonadaceae	bacterium	CG17_big_fil_post_rev_8_21_14_2_50_60_13	233
PhoU	A0A2M8J4R4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2029104	Pseudooceanicola	lipolyticus	NA	234
PhoU	A0A2M8PYH3	unreviewed	Phosphate-specific transport system accessory protein PhoU	2364211	Phototrophicales	bacterium	NA	238
PhoU	A0A2M8U6K8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1917215	Ferrovibrio	sp.	NA	239
PhoU	A0A2M8WSQ2	unreviewed	Phosphate-specific transport system accessory protein PhoU	620910	Luteimicrobium	subarcticum	NA	217
PhoU	A0A2M9CEC8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1138585	Sediminihabitans	luteus	NA	225
PhoU	A0A2M9FXA8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2056226	Minwuia	thermotolerans	NA	249
PhoU	A0A2N0KHJ2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1926605	SAR202	cluster	bacterium Casp-Chloro-G3	221
PhoU	A0A2N0WXX7	unreviewed	Phosphate-specific transport system accessory protein PhoU	2058089	Psychromonas	sp.	psych-6C06	235
PhoU	A0A2N1HSY7	unreviewed	Phosphate-specific transport system accessory protein PhoU	2057807	Glaciecola	sp.	33A	237
PhoU	A0A2N1R0Q9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2013841	Spirochaetae	bacterium	HGW-Spirochaetae-9	219
PhoU	A0A2N3LVG4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1166257	Pleomorphomonas	diazotrophica	NA	237
PhoU	A0A2N3PSC3	unreviewed	Phosphate-specific transport system accessory protein PhoU	382514	Telmatospirillum	siberiense	NA	231
PhoU	A0A2N5WYP1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1737061	Pseudohalioglobus	lutimaris	NA	240
PhoU	A0A2N5Y536	unreviewed	Phosphate-specific transport system accessory protein PhoU	1905677	Kineobactrum	sediminis	NA	233
PhoU	A0A2N6DD12	unreviewed	Phosphate-specific transport system accessory protein PhoU	2053308	Denitrovibrio	sp.	NA	226
PhoU	A0A2N7Q5K0	unreviewed	Phosphate-specific transport system accessory protein PhoU	2053560	Hydrogenobaculum	sp.	NA	220
PhoU	A0A2N7RZL7	unreviewed	Phosphate-specific transport system accessory protein PhoU	256701	Glutamicibacter	arilaitensis	NA	217
PhoU	A0A2N9NNH1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2026799	Verrucomicrobiota	bacterium	NA	222
PhoU	A0A2P1PT28	unreviewed	Phosphate-specific transport system accessory protein PhoU	2021234	Ahniella	affigens	NA	237
PhoU	A0A2P2C0C2	unreviewed	PhoU domain-containing protein	256318	metagenome	NA	NA	218
PhoU	A0A2P5K5X1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1968520	ANME-2	cluster	archaeon HR1	226
PhoU	A0A2P5L3D7	unreviewed	Phosphate-specific transport system accessory protein PhoU	2051955	Methylobacter	sp.	NA	238
PhoU	A0A2P5LW15	unreviewed	Phosphate-specific transport system accessory protein PhoU	409	Methylobacterium	sp.	NA	237
PhoU	A0A2P6AU80	unreviewed	Phosphate-specific transport system accessory protein PhoU	2094561	Amnimonas	aquatica	NA	239
PhoU	A0A2P6JQF5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1848729	Pseudomonas	sp.	MYb185	251
PhoU	A0A2P8CGA3	unreviewed	PhoU domain-containing protein	1541063	Prolixibacter	denitrificans	NA	233
PhoU	A0A2P8WBN8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2107701	filamentous	cyanobacterium	CCP5	229
PhoU	A0A2P9GW77	unreviewed	Phosphate-specific transport system accessory protein PhoU	2043168	Syntrophobacter	sp.	SbD2	233
PhoU	A0A2R4MI27	unreviewed	Phosphate-specific transport system accessory protein PhoU	454601	Maritalea	myrionectae	NA	234
PhoU	A0A2R4X171	unreviewed	Phosphate-specific transport system accessory protein PhoU	1679096	Halococcoides	cellulosivorans	NA	225
PhoU	A0A2R4XP83	unreviewed	PhoU domain-containing protein	2163011	Orrella	marina	NA	279
PhoU	A0A2R4ZMH3	unreviewed	PhoU domain-containing protein	2027460	Desulfurococcaceae	archaeon	AG1	197
PhoU	A0A2R6CMN8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1919147	Halobacteriales	archaeon	QH_10_65_19	221
PhoU	A0A2R7Y2Q2	unreviewed	PhoU domain-containing protein	1973259	Zestosphaera	tikiterensis	NA	205
PhoU	A0A2R8B5P0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1542388	Defluviimonas	aquaemixtae	NA	237
PhoU	A0A2S0KPI6	unreviewed	Phosphate-specific transport system accessory protein PhoU	236753	Fastidiosipila	sanguinis	NA	234
PhoU	A0A2S0KWU8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2094242	Victivallales	bacterium	CCUG 44730	224
PhoU	A0A2S0MI99	unreviewed	Phosphate-specific transport system accessory protein PhoU	2109914	Ottowia	oryzae	NA	233
PhoU	A0A2S0MQ75	unreviewed	Phosphate-specific transport system accessory protein PhoU	2605946	Pukyongiella	litopenaei	NA	239
PhoU	A0A2S0VMS1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2172099	Saccharobesus	litoralis	NA	235
PhoU	A0A2S0XKU3	unreviewed	Phosphate-specific transport system accessory protein PhoU	374606	Aminobacter	sp.	MSH1	236
PhoU	A0A2S3VZ93	unreviewed	PhoU domain-containing protein	1203393	Novacetimonas	maltaceti	NA	260
PhoU	A0A2S5A0Z8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2079460	Solitalea	longa	NA	231
PhoU	A0A2S5JJ10	unreviewed	Phosphate-specific transport system accessory protein PhoU	196587	Albidovulum	inexpectatum	NA	238
PhoU	A0A2S5V3V5	unreviewed	Phosphate-specific transport system accessory protein PhoU	2080583	Pseudoclavibacter	sp.	AY1F1	233
PhoU	A0A2S6ICV1	unreviewed	Phosphate-specific transport system accessory protein PhoU	512762	Kineococcus	xinjiangensis	NA	249
PhoU	A0A2S6NDU0	unreviewed	Phosphate-specific transport system accessory protein PhoU	333368	Rhodoblastus	sphagnicola	NA	233
PhoU	A0A2S7XQ88	unreviewed	PhoU domain-containing protein	61644	Chromatium	okenii	NA	253
PhoU	A0A2S8F0U8	unreviewed	Phosphate-specific transport system accessory protein PhoU	124	Blastopirellula	marina	NA	229
PhoU	A0A2S9KE61	unreviewed	Phosphate-specific transport system accessory protein PhoU	86180	Malikia	spinosa	NA	233
PhoU	A0A2S9Q755	unreviewed	Phosphate-specific transport system accessory protein PhoU	346911	Labrys	okinawensis	NA	239
PhoU	A0A2T0QA84	unreviewed	Phosphate-specific transport system accessory protein PhoU	1144618	Allonocardiopsis	opalescens	NA	216
PhoU	A0A2T0X865	unreviewed	Phosphate-specific transport system accessory protein PhoU	595589	Hasllibacter	halocynthiae	NA	241
PhoU	A0A2T0XDM3	unreviewed	Phosphate-specific transport system accessory protein PhoU	323426	Jezberella	montanilacus	NA	241
PhoU	A0A2T0YYU7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1629062	Antricoccus	suffuscus	NA	241
PhoU	A0A2T1BWM7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1296344	Merismopedia	glauca	CCAP 1448/3	221
PhoU	A0A2T1FG51	unreviewed	Phosphate-specific transport system accessory protein PhoU	2107692	Chamaesiphon	polymorphus	CCALA 037	229
PhoU	A0A2T1HRN1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2109933	Alsobacter	soli	NA	236
PhoU	A0A2T4JEE1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1185920	Phaeovulum	veldkampii	DSM 11550	238
PhoU	A0A2T4JEN4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1188250	Fuscovulum	blasticum	DSM 2131	235
PhoU	A0A2T4UN30	unreviewed	Phosphate-specific transport system accessory protein PhoU	2133960	Paraconexibacter	algicola	NA	231
PhoU	A0A2T5C2S5	unreviewed	PhoU domain-containing protein	1639118	Mangrovibacterium	marinum	NA	228
PhoU	A0A2T5GAF2	unreviewed	Phosphate-specific transport system accessory protein PhoU	933949	Brockia	lithotrophica	NA	218
PhoU	A0A2T5VEG0	unreviewed	Phosphate-specific transport system accessory protein PhoU	665038	Breoghania	corrubedonensis	NA	237
PhoU	A0A2T6KCE4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2135694	Paenisporosarcina	sp.	OV554	219
PhoU	A0A2T6N0R3	unreviewed	Phosphotyrosine protein phosphatase I domain-containing protein	1968598	gamma	proteobacterium	symbiont of Ctena orbiculata	358
PhoU	A0A2T7FT81	unreviewed	Phosphate-specific transport system accessory protein PhoU	2170577	Thalassorhabdomicrobium	marinisediminis	NA	239
PhoU	A0A2T7G3D8	unreviewed	Phosphate-specific transport system accessory protein PhoU	2170575	Pelagivirga	sediminicola	NA	235
PhoU	A0A2T8HWY0	unreviewed	Phosphate-specific transport system accessory protein PhoU	2172121	Pararhodobacter	oceanensis	NA	241
PhoU	A0A2U1B430	unreviewed	Phosphate-specific transport system accessory protein PhoU	172901	Victivallis	vadensis	NA	221
PhoU	A0A2U1EDC4	unreviewed	Phosphate-specific transport system accessory protein PhoU	663609	Actinomycetospora	cinnamomea	NA	218
PhoU	A0A2U2BXU9	unreviewed	Phosphate-specific transport system accessory protein PhoU	2135793	Marinicauda	salina	NA	237
PhoU	A0A2U2HDQ8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1524097	Massilia	glaciei	NA	234
PhoU	A0A2U2J1B3	unreviewed	Phosphate-specific transport system accessory protein PhoU	2068657	Sphingosinicella	humi	NA	248
PhoU	A0A2U2SJK6	unreviewed	Phosphate-specific transport system accessory protein PhoU	2099665	Ardenticatenia	bacterium	NA	226
PhoU	A0A2V1GYU1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2080658	Pelagibaculum	spongiae	NA	238
PhoU	A0A2V1K2U2	unreviewed	PhoU domain-containing protein	2175229	Corticimicrobacter	populi	NA	266
PhoU	A0A2V1K9G4	unreviewed	Phosphate-specific transport system accessory protein PhoU	2175228	Ancrocorticia	populi	NA	227
PhoU	A0A2V1ZXP6	unreviewed	PhoU domain-containing protein	498	Psychrobacter	immobilis	NA	272
PhoU	A0A2V2EQE5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1879010	Bacillota	bacterium	NA	220
PhoU	A0A2V2GA98	unreviewed	Phosphate-specific transport system accessory protein PhoU	2049043	Desulfovibrionaceae	bacterium	NA	236
PhoU	A0A2V2GTS0	unreviewed	Phosphate-specific transport system accessory protein PhoU	2485925	Oscillospiraceae	bacterium	NA	215
PhoU	A0A2V2N0R2	unreviewed	Phosphate-specific transport system accessory protein PhoU	668570	Methanospirillum	lacunae	NA	216
PhoU	A0A2W0H9C1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2045244	Alteribacter	lacisalsi	NA	219
PhoU	A0A2W2AMC2	unreviewed	Phosphate-specific transport system accessory protein PhoU	2650924	Aestuariivirga	litoralis	NA	240
PhoU	A0A2W2BE46	unreviewed	Phosphate-specific transport system accessory protein PhoU	1649169	Taibaiella	soli	NA	221
PhoU	A0A2W4L123	unreviewed	Phosphate-specific transport system accessory protein PhoU	37925	Thermocrispum	agreste	NA	223
PhoU	A0A2W4XTC4	unreviewed	PhoU domain-containing protein	268141	Phormidesmis	priestleyi	NA	269
PhoU	A0A2W5X6B2	unreviewed	Phosphate-specific transport system accessory protein PhoU	3107663	Vulcanimicrobiota	bacterium	NA	229
PhoU	A0A2W6A1S2	unreviewed	Phosphate-specific transport system accessory protein PhoU	2201154	Chthoniobacterales	bacterium	NA	241
PhoU	A0A2W6AUB1	unreviewed	Phosphate-specific transport system accessory protein PhoU	2201155	Pseudonocardiales	bacterium	NA	217
PhoU	A0A2W6DMW7	unreviewed	Phosphate-specific transport system accessory protein PhoU	2201156	Acidimicrobiales	bacterium	NA	231
PhoU	A0A2W7AQX4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1153	Pseudanabaena	sp.	NA	225
PhoU	A0A2W7NB84	unreviewed	Phosphate-specific transport system accessory protein PhoU	990	Breznakibacter	xylanolyticus	NA	222
PhoU	A0A2X0X2L4	unreviewed	Phosphate-specific transport system accessory protein PhoU	179995	Anaerobiospirillum	thomasii	NA	218
PhoU	A0A2X4ZN88	unreviewed	Phosphate-specific transport system accessory protein PhoU	1467	Lederbergia	lenta	NA	219
PhoU	A0A2Y9ANE3	unreviewed	Phosphate-specific transport system accessory protein PhoU	475081	Jannaschia	seohaensis	NA	240
