ID	NAME	X	Y
2137	A0A2E1XHK6 PhoU Parvularcula sp.	0.1533839	0.7059037
2138	A0A2E2JAX4 PhoU Polycyclovorans sp.	0.13537131	0.6850608
2139	A0A2E2K8I8 PhoU Spongiibacter sp.	0.13921334	0.690065
2140	A0A2E2UQB6 PhoU Trueperaceae bacterium	0.14954858	0.69693357
2141	A0A2E2W1H5 PhoU Porticoccus sp.	0.1423531	0.6922398
2142	A0A2E3BB46 PhoU Oleispira sp.	0.14020504	0.689795
2143	A0A2E4HW37 PhoU Acidobacteriota bacterium	0.13058989	0.68200284
2144	A0A2E4QVX2 PhoU Hirschia sp.	0.154606	0.69698924
2145	A0A2E5FIG0 PhoU Bryobacterales bacterium	0.1297243	0.69802773
2146	A0A2E6P1X9 PhoU Acidiferrobacteraceae bacterium	0.14798781	0.6918457
2147	A0A2E6UQH0 PhoU Nitrosomonadaceae bacterium	0.13999434	0.6934976
2148	A0A2E7UFZ4 PhoU Citromicrobium sp.	0.15232274	0.70799893
2149	A0A2E8DVS1 PhoU Poribacteria bacterium	0.15105306	0.6899991
2150	A0A2E9BRE1 PhoU Variovorax sp.	0.15271229	0.70114625
2151	A0A2E9DXB5 PhoU Crocinitomicaceae bacterium	0.14451548	0.70618224
2152	A0A2G1MBQ1 PhoU Limimaricola cinnabarinus	0.15136386	0.6950852
2153	A0A2G1QJ47 PhoU Zhengella mangrovi	0.1514008	0.6997945
2154	A0A2G2B9E7 PhoU Marinosulfonomonas sp.	0.15528123	0.7048248
2155	A0A2G2GED9 PhoU Robiginitomaculum sp.	0.15186976	0.6986065
2156	A0A2G2H168 PhoU Alcanivorax sp.	0.13371861	0.68899757
2157	A0A2G2MLZ6 PhoU Alkaliphilus sp.	0.13306443	0.7031407
2158	A0A2G4JAR5 PhoU Alcaligenaceae bacterium	0.144339	0.69087493
2159	A0A2G4YTU2 PhoU Paremcibacter congregatus	0.14024669	0.7000406
2160	A0A2G6BN06 PhoU Cloacimonadota bacterium	0.12070446	0.6827453
2161	A0A2G6KGB1 PhoU Ilumatobacter coccineus	0.12911901	0.7148352
2162	A0A2G8PDP9 PhoU Synechococcus sp.	0.122820705	0.699359
2163	A0A2H3NKD4 PhoU Longimonas halophila	0.13075556	0.6988908
2164	A0A2H5V6I4 PhoU archaeon HR03	0.13523607	0.70666015
2165	A0A2H6BC91 PhoU Methylopila sp.	0.1832227	0.68930113
2166	A0A2I0F4K1 PhoU Moritella sp.	0.13999777	0.6939882
2167	A0A2I0N9X4 PhoU Thermoplasmata archaeon	0.24851246	0.74310637
2168	A0A2I0QSE4 PhoU Halalkalibacillus sediminis	0.13730073	0.70688325
2169	A0A2I1IN16 PhoU Winkia neuii	0.12414524	0.7111592
2170	A0A2I1K4D9 PhoU Falseniella ignava	0.12955631	0.70852154
2171	A0A2I6SAR5 PhoU Pseudazoarcus pumilus	0.13288592	0.68825036
2172	A0A2I8VPI4 PhoU Salinigranum rubrum	0.11858794	0.70300174
2173	A0A2J6I990 PhoU Marinilabiliales bacterium	0.12310407	0.67952645
2174	A0A2J6WE44 PhoU Caldisericum exile	0.13143127	0.69174093
2175	A0A2J6WP38 PhoU Calditerrivibrio nitroreducens	0.14037608	0.6938287
2176	A0A2J6WUJ4 PhoU Aciduliprofundum sp.	0.14117321	0.7008114
2177	A0A2J6X0N3 PhoU Sulfurihydrogenibium sp.	0.13733429	0.68911105
2178	A0A2J6XV12 PhoU Dictyoglomus sp.	0.14532585	0.6969818
2179	A0A2K1NQN5 PhoU Petrotoga sp.	0.13381615	0.70514554
2180	A0A2K2V5U9 PhoU Thermoproteota archaeon	0.12871015	0.71102345
2181	A0A2K8KRM6 PhoU Reinekea forsetii	0.1374025	0.68899506
2182	A0A2K8NR33 PhoU Entomoplasma freundtii	0.16381791	0.74763787
2183	A0A2K8NWU0 PhoU Williamsoniiplasma luminosum	0.17249934	0.72662413
2184	A0A2K8WMZ8 PhoU Cyanobacterium sp.	0.12630859	0.6963307
2185	A0A2K9LEC0 PhoU Rhodocyclaceae bacterium	0.14046901	0.6952574
2186	A0A2L0PL17 PhoU Vitreoscilla sp.	0.14404006	0.68844265
2187	A0A2L1CCN2 PhoU Methanococcus maripaludis	0.14599657	0.7063681
2188	A0A2L2BSJ6 PhoU Pontimonas salivibrio	0.12523882	0.7151225
2189	A0A2L2X915 PhoU Desulfocucumis palustris	0.13641863	0.7048467
2190	A0A2M6YWE2 PhoU Ignavibacteriales bacterium	0.12720604	0.690177
2191	A0A2M7FTG8 PhoU Comamonadaceae bacterium	0.1467447	0.6917443
2192	A0A2M8J4R4 PhoU Pseudooceanicola lipolyticus	0.147123	0.69806963
2193	A0A2M8PYH3 PhoU Phototrophicales bacterium	0.14284593	0.7034722
2194	A0A2M8U6K8 PhoU Ferrovibrio sp.	0.14257015	0.7005469
2195	A0A2M8WSQ2 PhoU Luteimicrobium subarcticum	0.123645544	0.71220475
2196	A0A2M9CEC8 PhoU Sediminihabitans luteus	0.12530704	0.7117266
2197	A0A2M9FXA8 PhoU Minwuia thermotolerans	0.14151606	0.70018154
2198	A0A2N0KHJ2 PhoU SAR202 cluster	0.13937438	0.6995972
2199	A0A2N0WXX7 PhoU Psychromonas sp.	0.14387578	0.6909159
2200	A0A2N1HSY7 PhoU Glaciecola sp.	0.13572536	0.68678844
2201	A0A2N1R0Q9 PhoU Spirochaetae bacterium	0.14344206	0.71281147
2202	A0A2N3LVG4 PhoU Pleomorphomonas diazotrophica	0.1458474	0.7035771
2203	A0A2N3PSC3 PhoU Telmatospirillum siberiense	0.14352323	0.6985094
2204	A0A2N5WYP1 PhoU Pseudohalioglobus lutimaris	0.13447663	0.69277334
2205	A0A2N5Y536 PhoU Kineobactrum sediminis	0.13841732	0.690537
2206	A0A2N6DD12 PhoU Denitrovibrio sp.	0.13485174	0.69636655
2207	A0A2N7Q5K0 PhoU Hydrogenobaculum sp.	0.13144389	0.6963178
2208	A0A2N7RZL7 PhoU Glutamicibacter arilaitensis	0.13542952	0.7164061
2209	A0A2N9NNH1 PhoU Verrucomicrobiota bacterium	0.13853623	0.69528806
2210	A0A2P1PT28 PhoU Ahniella affigens	0.1496423	0.7050829
2211	A0A2P2C0C2 PhoU metagenome NA	0.13807939	0.7116693
2212	A0A2P5K5X1 PhoU ANME-2 cluster	0.13418733	0.70613813
2213	A0A2P5L3D7 PhoU Methylobacter sp.	0.13348602	0.69271135
2214	A0A2P5LW15 PhoU Methylobacterium sp.	0.15314043	0.69952345
2215	A0A2P6AU80 PhoU Amnimonas aquatica	0.13885537	0.6898305
2216	A0A2P6JQF5 PhoU Pseudomonas sp.	0.13917124	0.6920468
2217	A0A2P8CGA3 PhoU Prolixibacter denitrificans	0.11621636	0.69263256
2218	A0A2P8WBN8 PhoU filamentous cyanobacterium	0.12196533	0.7014506
2219	A0A2P9GW77 PhoU Syntrophobacter sp.	0.14685181	0.7028705
2220	A0A2R4MI27 PhoU Maritalea myrionectae	0.1476024	0.7034132
2221	A0A2R4X171 PhoU Halococcoides cellulosivorans	0.11413275	0.70028865
2222	A0A2R4XP83 PhoU Orrella marina	0.14610425	0.6878993
2223	A0A2R4ZMH3 PhoU Desulfurococcaceae archaeon	0.13233504	0.693988
2224	A0A2R6CMN8 PhoU Halobacteriales archaeon	0.116954595	0.69950557
2225	A0A2R7Y2Q2 PhoU Zestosphaera tikiterensis	0.12821688	0.7185258
2226	A0A2R8B5P0 PhoU Defluviimonas aquaemixtae	0.14124599	0.69726354
2227	A0A2S0KPI6 PhoU Fastidiosipila sanguinis	0.14096448	0.7025524
2228	A0A2S0KWU8 PhoU Victivallales bacterium	0.12524456	0.70084226
2229	A0A2S0MI99 PhoU Ottowia oryzae	0.14546955	0.6887984
2230	A0A2S0MQ75 PhoU Pukyongiella litopenaei	0.15019178	0.69759583
2231	A0A2S0VMS1 PhoU Saccharobesus litoralis	0.1419894	0.6898406
2232	A0A2S0XKU3 PhoU Aminobacter sp.	0.15093394	0.70501447
2233	A0A2S3VZ93 PhoU Novacetimonas maltaceti	0.14630954	0.6956013
2234	A0A2S5A0Z8 PhoU Solitalea longa	0.124458365	0.6885299
2235	A0A2S5JJ10 PhoU Albidovulum inexpectatum	0.14142697	0.69713163
2236	A0A2S5V3V5 PhoU Pseudoclavibacter sp.	0.131829	0.7156138
2237	A0A2S6ICV1 PhoU Kineococcus xinjiangensis	0.1308775	0.709967
2238	A0A2S6NDU0 PhoU Rhodoblastus sphagnicola	0.14766698	0.7028071
2239	A0A2S7XQ88 PhoU Chromatium okenii	0.1496027	0.6874572
2240	A0A2S8F0U8 PhoU Blastopirellula marina	0.122936636	0.69501483
2241	A0A2S9KE61 PhoU Malikia spinosa	0.14752236	0.68956625
2242	A0A2S9Q755 PhoU Labrys okinawensis	0.14676392	0.70145655
2243	A0A2T0QA84 PhoU Allonocardiopsis opalescens	0.12361671	0.71216494
2244	A0A2T0X865 PhoU Hasllibacter halocynthiae	0.14447899	0.6966296
2245	A0A2T0XDM3 PhoU Jezberella montanilacus	0.1449571	0.6914688
2246	A0A2T0YYU7 PhoU Antricoccus suffuscus	0.1342818	0.71264976
2247	A0A2T1BWM7 PhoU Merismopedia glauca	0.12624834	0.6928226
2248	A0A2T1FG51 PhoU Chamaesiphon polymorphus	0.1203661	0.696072
2249	A0A2T1HRN1 PhoU Alsobacter soli	0.14724615	0.7032646
2250	A0A2T4JEE1 PhoU Phaeovulum veldkampii	0.14573324	0.69966197
2251	A0A2T4JEN4 PhoU Fuscovulum blasticum	0.14457266	0.7005229
2252	A0A2T4UN30 PhoU Paraconexibacter algicola	0.121599734	0.70962423
2253	A0A2T5C2S5 PhoU Mangrovibacterium marinum	0.11674621	0.6871626
2254	A0A2T5GAF2 PhoU Brockia lithotrophica	0.13400249	0.7061246
2255	A0A2T5VEG0 PhoU Breoghania corrubedonensis	0.14565273	0.7019387
2256	A0A2T6KCE4 PhoU Paenisporosarcina sp.	0.13948156	0.7093901
2257	A0A2T6N0R3 PhoU gamma proteobacterium	0.12630501	0.680248
2258	A0A2T7FT81 PhoU Thalassorhabdomicrobium marinisediminis	0.14710958	0.6955901
2259	A0A2T7G3D8 PhoU Pelagivirga sediminicola	0.14643428	0.6955937
2260	A0A2T8HWY0 PhoU Pararhodobacter oceanensis	0.14416496	0.7019533
2261	A0A2U1B430 PhoU Victivallis vadensis	0.12311105	0.70132965
2262	A0A2U1EDC4 PhoU Actinomycetospora cinnamomea	0.1306499	0.71411514
2263	A0A2U2BXU9 PhoU Marinicauda salina	0.14304177	0.69957906
2264	A0A2U2HDQ8 PhoU Massilia glaciei	0.13955446	0.6887001
2265	A0A2U2J1B3 PhoU Sphingosinicella humi	0.14487568	0.70512724
2266	A0A2U2SJK6 PhoU Ardenticatenia bacterium	0.1432256	0.70413446
2267	A0A2V1GYU1 PhoU Pelagibaculum spongiae	0.14100415	0.6908688
2268	A0A2V1K2U2 PhoU Corticimicrobacter populi	0.14191495	0.6885682
2269	A0A2V1K9G4 PhoU Ancrocorticia populi	0.13996157	0.7168191
2270	A0A2V1ZXP6 PhoU Psychrobacter immobilis	0.1415138	0.686059
2271	A0A2V2EQE5 PhoU Bacillota bacterium	0.12794472	0.69824284
2272	A0A2V2GA98 PhoU Desulfovibrionaceae bacterium	0.13042451	0.69987315
2273	A0A2V2GTS0 PhoU Oscillospiraceae bacterium	0.12565458	0.7026662
2274	A0A2V2N0R2 PhoU Methanospirillum lacunae	0.15441658	0.7070171
2275	A0A2W0H9C1 PhoU Alteribacter lacisalsi	0.144557	0.7098865
2276	A0A2W2AMC2 PhoU Aestuariivirga litoralis	0.14501716	0.70076424
2277	A0A2W2BE46 PhoU Taibaiella soli	0.12843458	0.69225156
2278	A0A2W4L123 PhoU Thermocrispum agreste	0.12890404	0.7164467
2279	A0A2W4XTC4 PhoU Phormidesmis priestleyi	0.12780938	0.6910524
2280	A0A2W5X6B2 PhoU Vulcanimicrobiota bacterium	0.13772468	0.6910636
2281	A0A2W6A1S2 PhoU Chthoniobacterales bacterium	0.13635889	0.6994825
2282	A0A2W6AUB1 PhoU Pseudonocardiales bacterium	0.13115564	0.7110968
2283	A0A2W6DMW7 PhoU Acidimicrobiales bacterium	0.13880791	0.7092367
2284	A0A2W7AQX4 PhoU Pseudanabaena sp.	0.121850885	0.6952724
2285	A0A2W7NB84 PhoU Breznakibacter xylanolyticus	0.13006726	0.6855163
2286	A0A2X0X2L4 PhoU Anaerobiospirillum thomasii	0.13656214	0.7037663
2287	A0A2X4ZN88 PhoU Lederbergia lenta	0.13083655	0.7014979
2288	A0A2Y9ANE3 PhoU Jannaschia seohaensis	0.14748587	0.6987101
2289	A0A2Z2NT49 PhoU Granulosicoccus antarcticus	0.13378921	0.69144166
2290	A0A2Z5TG90 PhoU cyanobacterium endosymbiont	0.12087355	0.698428
2291	A0A2Z6E0A1 PhoU Hydrogenophilus thermoluteolus	0.15001795	0.692403
2292	A0A2Z6GD72 PhoU Ferriphaselus amnicola	0.14242631	0.692396
2293	A0A315Y0S3 PhoU Ruminococcus flavefaciens	0.12966762	0.69891334
2294	A0A316GHE2 PhoU Pleionea mediterranea	0.13910042	0.69191366
2295	A0A316QQ16 PhoU Selenomonadales bacterium	0.13680205	0.6985863
2296	A0A316S7D7 PhoU Phascolarctobacterium sp.	0.13008574	0.7038263
2297	A0A316SMS2 PhoU Subdoligranulum sp.	0.1265186	0.7026364
2298	A0A316TBX2 PhoU Massilioclostridium sp.	0.13891053	0.69851166
2299	A0A317C3J6 PhoU Leucothrix pacifica	0.13823259	0.690127
2300	A0A317E234 PhoU Zavarzinia aquatilis	0.14146724	0.69777375
2301	A0A317HW45 PhoU Blastocatellia bacterium	0.13607417	0.69624406
2302	A0A317MZA9 PhoU Plasticicumulans acidivorans	0.15582854	0.6894385
2303	A0A318AB27 PhoU Auritidibacter sp.	0.13408868	0.7180583
2304	A0A318KGN5 PhoU Dielma fastidiosa	0.14075987	0.70947057
2305	A0A318LSC4 PhoU Prauserella flavalba	0.13373226	0.7168669
2306	A0A318TMF9 PhoU Ureibacillus chungkukjangi	0.1443064	0.7088433
2307	A0A318XQT3 PhoU Ruminiclostridium sufflavum	0.13556297	0.702893
2308	A0A327WSL7 PhoU Aliidiomarina maris	0.1449301	0.6926564
2309	A0A328AN54 PhoU Phenylobacterium soli	0.14951774	0.70599455
2310	A0A328VFP8 PhoU Thermogemmatispora tikiterensis	0.15270701	0.696396
2311	A0A343TMN4 PhoU Halalkaliarchaeum desulfuricum	0.11726312	0.69636464
2312	A0A345P3A0 PhoU Aquirhabdus parva	0.13728721	0.6907883
2313	A0A346PAP9 PhoU Natrarchaeobaculum sulfurireducens	0.117850475	0.69927824
2314	A0A346Y243 PhoU Euzebya pacifica	0.14725623	0.7085571
2315	A0A347UG87 PhoU Profundibacter amoris	0.14131431	0.69883305
2316	A0A347WNB1 PhoU Suicoccus acidiformans	0.13792013	0.7087536
2317	A0A348ALI5 PhoU Methylomusa anaerophila	0.12456207	0.70736074
2318	A0A348G3Y1 PhoU Blastochloris tepida	0.14659472	0.70191395
2319	A0A348NJV2 PhoU Acholeplasmatales bacterium	0.12807842	0.69503903
2320	A0A348NVL4 PhoU Delongbacteria bacterium	0.12804936	0.70078325
2321	A0A348UYN8 PhoU Desulfobacter sp.	0.12786472	0.6928473
2322	A0A348VCQ2 PhoU Coprothermobacter sp.	0.16028945	0.7099835
2323	A0A348XGI9 PhoU Lentisphaeria bacterium	0.121676914	0.6959845
2324	A0A349GR53 PhoU Fusobacteriaceae bacterium	0.1535362	0.70089954
2325	A0A349N0M1 PhoU Veillonellaceae bacterium	0.13364203	0.70264626
2326	A0A349ULC8 PhoU Phycisphaerales bacterium	0.12197126	0.7007523
2327	A0A350RR08 PhoU Butyrivibrio sp.	0.12962148	0.70238435
2328	A0A351WUI9 PhoU Geobacter sp.	0.13315035	0.6934906
2329	A0A352R0P4 PhoU Oceanospirillaceae bacterium	0.14177985	0.69149715
2330	A0A352TTF4 PhoU Acholeplasmataceae bacterium	0.1330009	0.690766
2331	A0A352VEA5 PhoU Spirochaetia bacterium	0.14308485	0.6905704
2332	A0A353CTA5 PhoU Elusimicrobiota bacterium	0.12669764	0.69979715
2333	A0A353LJD9 PhoU Porphyromonadaceae bacterium	0.12099673	0.686911
2334	A0A353R8M4 PhoU Rikenellaceae bacterium	0.11886913	0.67984515
2335	A0A354F4N9 PhoU Nitrospiraceae bacterium	0.35698974	0.6320508
2336	A0A354LZY8 PhoU Coprobacter fastidiosus	0.13535988	0.6956013
2337	A0A356L1B9 PhoU Oribacterium sp.	0.1348169	0.7005296
2338	A0A356SDM8 PhoU Halieaceae bacterium	0.13365878	0.68664014
2339	A0A359FWZ7 PhoU Marinilabiliaceae bacterium	0.12531547	0.6911687
2340	A0A363UPQ5 PhoU Abyssibacter profundi	0.13590077	0.6928863
2341	A0A364NLZ8 PhoU Nitrincola tibetensis	0.14312023	0.69280595
2342	A0A364Y2L6 PhoU Pseudochryseolinea flava	0.12887022	0.69729286
2343	A0A366ENQ5 PhoU Roseiarcus fermentans	0.15449388	0.7017332
2344	A0A366HEX9 PhoU Eoetvoesiella caeni	0.16167492	0.7057908
2345	A0A366HQ46 PhoU Roseimicrobium gellanilyticum	0.14102705	0.7013872
2346	A0A366IC82 PhoU Alkalibaculum bacchi	0.13679475	0.7041168
2347	A0A367XTM3 PhoU Microbacterium sorbitolivorans	0.1259566	0.7139048
2348	A0A368L7E6 PhoU Parvibium lacunae	0.14450388	0.6931728
2349	A0A368NG62 PhoU Corallincola holothuriorum	0.14239205	0.6918118
2350	A0A368TFE5 PhoU Methanophagales archaeon	0.14332949	0.70090103
2351	A0A369BCZ5 PhoU Anaerobacterium chartisolvens	0.13645878	0.70126367
2352	A0A369CDI0 PhoU Thioalbus denitrificans	0.1454191	0.6873043
2353	A0A369KPF1 PhoU Spirobacillus cienkowskii	0.10880367	0.7030084
2354	A0A369LC99 PhoU Senegalimassilia anaerobia	0.124936074	0.70378023
2355	A0A370DT00 PhoU endosymbiont of	0.122291416	0.68090105
2356	A0A370GJI7 PhoU Falsibacillus pallidus	0.14131026	0.70735097
2357	A0A370UAS8 PhoU Marinomonas piezotolerans	0.14304502	0.6899067
2358	A0A371AWE3 PhoU Anaerosacchariphilus polymeriproducens	0.13553706	0.7023785
2359	A0A371IIV9 PhoU Criibacterium bergeronii	0.13424514	0.6958009
2360	A0A371QIQ7 PhoU Rhodohalobacter sp.	0.14305983	0.70529956
2361	A0A371XD47 PhoU Mesorhizobium denitrificans	0.15044887	0.7027142
2362	A0A372DDU0 PhoU Limnothrix sp.	0.12334971	0.6932046
2363	A0A372J9J0 PhoU Geodermatophilus sp.	0.12547582	0.70893216
2364	A0A373I7U8 PhoU Catenibacterium sp.	0.13258313	0.6972525
2365	A0A378XI78 PhoU Oligella ureolytica	0.14597505	0.6911315
2366	A0A379MSY4 PhoU Rikenella microfusus	0.13222462	0.68989
2367	A0A380LJV8 PhoU Faecalicoccus pleomorphus	0.13540797	0.6969454
2368	A0A380MX97 PhoU Suttonella ornithocola	0.14365345	0.6849622
2369	A0A387BKJ9 PhoU Gryllotalpicola protaetiae	0.13467516	0.71645564
2370	A0A391P2F3 PhoU Mediterraneibacter butyricigenes	0.13690475	0.7028985
2371	A0A395W3I1 PhoU Holdemanella biformis	0.1214996	0.6996599
2372	A0A396L8F7 PhoU Dorea sp.	0.1370203	0.70210904
2373	A0A396TVY6 PhoU Colwellia sp.	0.14002892	0.6888171
2374	A0A397PK46 PhoU Dichotomicrobium thermohalophilum	0.14814003	0.7010914
2375	A0A399EM60 PhoU Calidithermus terrae	0.14277983	0.70528764
2376	A0A399J8C3 PhoU Galactobacter valiniphilus	0.13326971	0.71484137
2377	A0A399X1I0 PhoU Armatimonadota bacterium	0.13018279	0.6879921
2378	A0A3A1Y3J7 PhoU Psittacicella melopsittaci	0.137763	0.67872876
2379	A0A3A2J5M6 PhoU Methylococcales bacterium	0.13594714	0.6895237
2380	A0A3A3G581 PhoU Noviherbaspirillum sedimenti	0.15312234	0.70479083
2381	A0A3A5JPT7 PhoU Halococcus sp.	0.11720556	0.7020375
2382	A0A3A6MKZ0 PhoU Desulforudis sp.	0.13764375	0.702528
2383	A0A3A6NNC9 PhoU Dethiobacter sp.	0.1363301	0.700224
2384	A0A3A6NPM4 PhoU Desulfarculus sp.	0.12750529	0.701767
2385	A0A3A6NUK9 PhoU Oxalobacter sp.	0.13792536	0.6919392
2386	A0A3A6P387 PhoU Desulfurivibrio sp.	0.12619604	0.7003483
2387	A0A3A6PP24 PhoU Halonotius aquaticus	0.11771399	0.69106734
2388	A0A3B9RQI1 PhoU Sphaerochaeta sp.	0.14734422	0.7152802
2389	A0A3B9ZSG6 PhoU Prolixibacteraceae bacterium	0.13350214	0.701045
2390	A0A3C0CA89 PhoU Succinivibrionaceae bacterium	0.13510625	0.689882
2391	A0A3C0QDZ2 PhoU Synergistaceae bacterium	0.11424421	0.70209277
2392	A0A3C0UGQ7 PhoU Sporomusaceae bacterium	0.13875328	0.7011936
2393	A0A3C1WE01 PhoU Fibrobacterota bacterium	0.12449402	0.69722015
2394	A0A3D0G6Q3 PhoU Maritimibacter sp.	0.14318632	0.69712335
2395	A0A3D2J436 PhoU Ktedonobacter sp.	0.14961097	0.69699156
2396	A0A3D2QAP7 PhoU Acidaminococcaceae bacterium	0.118869334	0.70927507
2397	A0A3D3CU94 PhoU Chitinophagaceae bacterium	0.12842381	0.6885702
2398	A0A3D3I998 PhoU Cytophagales bacterium	0.12268508	0.6898291
2399	A0A3D5Q9S2 PhoU Flexistipes sinusarabici	0.19746214	0.6775994
2400	A0A3D6D951 PhoU Thermotogota bacterium	0.119770914	0.7053037
2401	A0A3D8JAG2 PhoU Helicobacter anseris	0.13191901	0.7022152
2402	A0A3D8P5H9 PhoU Ammonifex thiophilus	0.13921723	0.69736475
2403	A0A3D9FBC3 PhoU Parasphingopyxis lamellibrachiae	0.14604643	0.703122
2404	A0A3D9HFH1 PhoU Aestuariispira insulae	0.15074879	0.6970895
2405	A0A3D9LHJ8 PhoU Citricoccus muralis	0.12711214	0.71606934
2406	A0A3D9V224 PhoU Calidifontibacter indicus	0.13688609	0.7124649
2407	A0A3E0H0C8 PhoU Kutzneria buriramensis	0.12500039	0.7131682
2408	A0A3E0WY96 PhoU Alkalilimnicola ehrlichii	0.13493885	0.6878988
2409	A0A3E2B637 PhoU Evtepia gabavorous	0.13406743	0.6944914
2410	A0A3E3DVA3 PhoU Anaerofustis stercorihominis	0.12687346	0.699249
2411	A0A3F2UYE6 PhoU Ketobacter sp.	0.13671876	0.6914836
2412	A0A3G1KN31 PhoU Formimonas warabiya	0.1368219	0.7030464
2413	A0A3G9J2F5 PhoU Intestinibaculum porci	0.13197123	0.69752604
2414	A0A3G9K814 PhoU Parolsenella catena	0.13954856	0.7134205
2415	A0A3L9ZYL6 PhoU Metamycoplasma subdolum	0.1477756	0.7128463
2416	A0A3M0AB53 PhoU Umboniibacter marinipuniceus	0.13490403	0.6903005
2417	A0A3M0CY24 PhoU Eilatimonas milleporae	0.14803039	0.6957359
2418	A0A3M0Z1S6 PhoU Lentisphaerota bacterium	0.12829286	0.70192933
2419	A0A3M0ZGI9 PhoU Dadabacteria bacterium	0.12420462	0.69959897
2420	A0A3M1G2L8 PhoU Caldilineae bacterium	0.13386433	0.702851
2421	A0A3M1G2N5 PhoU Nitrospirota bacterium	0.13229258	0.6974649
2422	A0A3M1IH99 PhoU Hydrogenedentota bacterium	0.12645617	0.6989358
2423	A0A3M1NQU8 PhoU Calditrichota bacterium	0.32126108	0.6458076
2424	A0A3M1QSZ8 PhoU Nitrospinota bacterium	0.13609801	0.69681555
2425	A0A3M6JXC2 PhoU Nitrosopumilus sp.	0.13212392	0.7113972
2426	A0A3M8DQ28 PhoU Brevibacillus fluminis	0.13191958	0.70251477
2427	A0A3M9ND99 PhoU Hanamia caeni	0.12846318	0.6908939
2428	A0A3N0AE35 PhoU Slackia faecicanis	0.12694041	0.6971156
2429	A0A3N0HXA4 PhoU Absicoccus porci	0.13126998	0.69543225
2430	A0A3N0VA46 PhoU Stagnimonas aquatica	0.13593952	0.6912894
2431	A0A3N0ZGL3 PhoU Bacteroidetes/Chlorobi group	0.12913838	0.6843058
2432	A0A3N1LK78 PhoU Stella humosa	0.13989134	0.6988709
2433	A0A3N1PKM9 PhoU Gallaecimonas pentaromativorans	0.14002723	0.6942593
2434	A0A3N1XNL2 PhoU Mobilisporobacter senegalensis	0.12997027	0.6969684
2435	A0A3N1YCK4 PhoU Inmirania thermothiophila	0.13554518	0.69433856
2436	A0A3N2BDA6 PhoU Bogoriella caseilytica	0.1399422	0.7147194
2437	A0A3N2D924 PhoU Salana multivorans	0.12541567	0.7095915
2438	A0A3N2DZY0 PhoU Sinobacterium caligoides	0.13546152	0.68958426
2439	A0A3N4UR29 PhoU Tibeticola sediminis	0.14683609	0.6900724
2440	A0A3N5BG10 PhoU Thermodesulfitimonas autotrophica	0.12618981	0.70162296
2441	A0A3N5CFS9 PhoU Abyssicoccus albus	0.14937238	0.71254176
2442	A0A3N5SCB9 PhoU Spirochaetales bacterium	0.13504396	0.69780886
2443	A0A3N5ZRU3 PhoU Rummeliibacillus sp.	0.145842	0.71102726
2444	A0A3P0X8U8 PhoU Acidipila sp.	0.12099622	0.6985157
2445	A0A3P1TAF7 PhoU Arachnia propionica	0.12498426	0.7098272
2446	A0A3P1XNJ8 PhoU Leucobacter sp.	0.13686651	0.71645755
2447	A0A3P1XZ29 PhoU Fretibacterium sp.	0.14097083	0.7058672
2448	A0A3P3DRW3 PhoU Falsigemmobacter faecalis	0.14028853	0.69979435
2449	A0A3Q9UNK6 PhoU Acidipropionibacterium jensenii	0.124064565	0.7108004
2450	A0A3R5UYN3 PhoU Geovibrio thiophilus	0.117011175	0.7026538
2451	A0A3R6XSG9 PhoU Bombilactobacillus bombi	0.12894988	0.7062118
2452	A0A3R7EH67 PhoU Halopiger aswanensis	0.118846074	0.6989717
2453	A0A3R7VTD8 PhoU Methanosalsum natronophilum	0.12994398	0.7060283
2454	A0A3R7YB43 PhoU Methanocalculus sp.	0.15125194	0.7066944
2455	A0A3R9YK93 PhoU Vagococcus humatus	0.12728591	0.7058471
2456	A0A3S0LLG1 PhoU Bradyrhizobiaceae bacterium	0.14871117	0.7068232
2457	A0A3S2Y2P4 PhoU Hwanghaeella grinnelliae	0.14454046	0.69910383
2458	A0A3S8UB62 PhoU Tabrizicola piscis	0.15122655	0.7010449
2459	A0A3S8ZAI2 PhoU Flaviflexus salsibiostraticola	0.13826069	0.71715385
2460	A0A3S9HM31 PhoU Undibacterium parvum	0.14179519	0.6890744
2461	A0A3T0MZE7 PhoU Parasedimentitalea marina	0.14886986	0.7048366
2462	A0A401FRN2 PhoU Desulfonema ishimotonii	0.12776434	0.6953743
2463	A0A401HC08 PhoU Aeropyrum pernix	0.14117017	0.7112892
2464	A0A401HQJ5 PhoU Methanofervidicoccus abyssi	0.14140354	0.70711565
2465	A0A402D3K8 PhoU Capsulimonas corticalis	0.13926122	0.69654256
2466	A0A410P5G7 PhoU Velamenicoccus archaeovorus	0.1316741	0.7017206
2467	A0A411HHS5 PhoU Pseudolysobacter antarcticus	0.1488164	0.704223
2468	A0A411YIN2 PhoU Egibacter rhizosphaerae	0.12916756	0.7130286
2469	A0A411YWK5 PhoU Pseudotabrizicola alkalilacus	0.14365625	0.6985229
2470	A0A412G6I2 PhoU Holdemania filiformis	0.14457215	0.7038315
2471	A0A413G853 PhoU Anaerotruncus sp.	0.13299112	0.700998
2472	A0A418ML64 PhoU Alicyclobacillaceae bacterium	0.13161911	0.7053761
2473	A0A419GVH0 PhoU Gaiellales bacterium	0.12102111	0.70582193
